date,warehouse,part_name,inventory_level
2024-01-26,WM3,brake_pad_right,254
2024-01-26,WM3,engine_oil_filter,255
2024-01-26,WM3,fuel_filter,250
2024-01-26,WM3,wiper_blade,243
2024-01-26,WM4,air_filter,262
2024-01-26,WM4,brake_pad_left,249
2024-01-26,WM4,brake_pad_right,128
2024-01-26,WM4,engine_oil_filter,270
2024-01-26,WM4,fuel_filter,289
2024-01-26,WM4,wiper_blade,299
2024-01-27,WM1,air_filter,175
2024-01-27,WM1,brake_pad_left,155
2024-01-27,WM1,brake_pad_right,242
2024-01-27,WM1,engine_oil_filter,202
2024-01-27,WM1,fuel_filter,215
2024-01-27,WM1,wiper_blade,234
2024-01-27,WM2,air_filter,235
2024-01-27,WM2,brake_pad_left,207
2024-01-27,WM2,brake_pad_right,172
2024-01-27,WM2,engine_oil_filter,182
2024-01-27,WM2,fuel_filter,211
2024-01-27,WM2,wiper_blade,229
2024-01-27,WM3,air_filter,249
2024-01-27,WM3,brake_pad_left,213
2024-01-27,WM3,brake_pad_right,260
2024-01-27,WM3,engine_oil_filter,260
2024-01-27,WM3,fuel_filter,245
2024-01-27,WM3,wiper_blade,265
2024-01-27,WM4,air_filter,169
2024-01-27,WM4,brake_pad_left,228
2024-01-27,WM4,brake_pad_right,241
2024-01-27,WM4,engine_oil_filter,296
2024-01-27,WM4,fuel_filter,229
2024-01-27,WM4,wiper_blade,267
2024-01-28,WM1,air_filter,187
2024-01-28,WM1,brake_pad_left,266
2024-01-28,WM1,brake_pad_right,164
2024-01-28,WM1,engine_oil_filter,244
2024-01-28,WM1,fuel_filter,243
2024-01-28,WM1,wiper_blade,240
2024-01-28,WM2,air_filter,257
2024-01-28,WM2,brake_pad_left,161
2024-01-28,WM2,brake_pad_right,250
2024-01-28,WM2,engine_oil_filter,162
2024-01-28,WM2,fuel_filter,241
2024-01-28,WM2,wiper_blade,237
2024-01-28,WM3,air_filter,192
2024-01-28,WM3,brake_pad_left,250
2024-01-28,WM3,brake_pad_right,263
2024-01-28,WM3,engine_oil_filter,211
2024-01-28,WM3,fuel_filter,190
2024-01-28,WM3,wiper_blade,305
2024-01-28,WM4,air_filter,178
2024-01-28,WM4,brake_pad_left,280
2024-01-28,WM4,brake_pad_right,228
2024-01-28,WM4,engine_oil_filter,140
2024-01-28,WM4,fuel_filter,253
2024-01-28,WM4,wiper_blade,230
2024-01-29,WM1,air_filter,224
2024-01-29,WM1,brake_pad_left,219
2024-01-29,WM1,brake_pad_right,301
2024-01-29,WM1,engine_oil_filter,226
2024-01-29,WM1,fuel_filter,264
2024-01-29,WM1,wiper_blade,273
2024-01-29,WM2,air_filter,273
2024-01-29,WM2,brake_pad_left,308
2024-01-29,WM2,brake_pad_right,205
2024-01-29,WM2,engine_oil_filter,238
2024-01-29,WM2,fuel_filter,232
2024-01-29,WM2,wiper_blade,136
2024-01-29,WM3,air_filter,214
2024-01-29,WM3,brake_pad_left,241
2024-01-29,WM3,brake_pad_right,231
2024-01-29,WM3,engine_oil_filter,216
2024-01-29,WM3,fuel_filter,209
2024-01-29,WM3,wiper_blade,250
2024-01-29,WM4,air_filter,252
2024-01-29,WM4,brake_pad_left,241
2024-01-29,WM4,brake_pad_right,188
2024-01-29,WM4,engine_oil_filter,338
2024-01-29,WM4,fuel_filter,240
2024-01-29,WM4,wiper_blade,184
2024-01-30,WM1,air_filter,167
2024-01-30,WM1,brake_pad_left,251
2024-01-30,WM1,brake_pad_right,199
2024-01-30,WM1,engine_oil_filter,270
2024-01-30,WM1,fuel_filter,171
2024-01-30,WM1,wiper_blade,239
2024-01-30,WM2,air_filter,132
2024-01-30,WM2,brake_pad_left,222
2024-01-30,WM2,brake_pad_right,335
2024-01-30,WM2,engine_oil_filter,193
2024-01-30,WM2,fuel_filter,210
2024-01-30,WM2,wiper_blade,201
2024-01-30,WM3,air_filter,215
2024-01-30,WM3,brake_pad_left,274
2024-01-30,WM3,brake_pad_right,221
2024-01-30,WM3,engine_oil_filter,281
2024-01-30,WM3,fuel_filter,227
2024-01-30,WM3,wiper_blade,305
2024-01-30,WM4,air_filter,180
2024-01-30,WM4,brake_pad_left,228
2024-01-30,WM4,brake_pad_right,158
2024-01-30,WM4,engine_oil_filter,195
2024-01-30,WM4,fuel_filter,209
2024-01-30,WM4,wiper_blade,218
2024-01-31,WM1,air_filter,208
2024-01-31,WM1,brake_pad_left,216
2024-01-31,WM1,brake_pad_right,193
2024-01-31,WM1,engine_oil_filter,246
2024-01-31,WM1,fuel_filter,226
2024-01-31,WM1,wiper_blade,219
2024-01-31,WM2,air_filter,201
2024-01-31,WM2,brake_pad_left,230
2024-01-31,WM2,brake_pad_right,189
2024-01-31,WM2,engine_oil_filter,292
2024-01-31,WM2,fuel_filter,229
2024-01-31,WM2,wiper_blade,229
2024-01-31,WM3,air_filter,198
2024-01-31,WM3,brake_pad_left,244
2024-01-31,WM3,brake_pad_right,119
2024-01-31,WM3,engine_oil_filter,337
2024-01-31,WM3,fuel_filter,185
2024-01-31,WM3,wiper_blade,241
2024-01-31,WM4,air_filter,325
2024-01-31,WM4,brake_pad_left,223
2024-01-31,WM4,brake_pad_right,227
2024-01-31,WM4,engine_oil_filter,219
2024-01-31,WM4,fuel_filter,176
2024-01-31,WM4,wiper_blade,170
2024-02-01,WM1,air_filter,202
2024-02-01,WM1,brake_pad_left,234
2024-02-01,WM1,brake_pad_right,136
2024-02-01,WM1,engine_oil_filter,258
2024-02-01,WM1,fuel_filter,264
2024-02-01,WM1,wiper_blade,254
2024-02-01,WM2,air_filter,243
2024-02-01,WM2,brake_pad_left,212
2024-02-01,WM2,brake_pad_right,323
2024-02-01,WM2,engine_oil_filter,270
2024-02-01,WM2,fuel_filter,272
2024-02-01,WM2,wiper_blade,206
2024-02-01,WM3,air_filter,204
2024-02-01,WM3,brake_pad_left,260
2024-02-01,WM3,brake_pad_right,217
2024-02-01,WM3,engine_oil_filter,270
2024-02-01,WM3,fuel_filter,215
2024-02-01,WM3,wiper_blade,180
2024-02-01,WM4,air_filter,123
2024-02-01,WM4,brake_pad_left,231
2024-02-01,WM4,brake_pad_right,219
2024-02-01,WM4,engine_oil_filter,219
2024-02-01,WM4,fuel_filter,287
2024-02-01,WM4,wiper_blade,183
2024-02-02,WM1,air_filter,142
2024-02-02,WM1,brake_pad_left,200
2024-02-02,WM1,brake_pad_right,315
2024-02-02,WM1,engine_oil_filter,220
2024-02-02,WM1,fuel_filter,235
2024-02-02,WM1,wiper_blade,254
2024-02-02,WM2,air_filter,212
2024-02-02,WM2,brake_pad_left,252
2024-02-02,WM2,brake_pad_right,280
2024-02-02,WM2,engine_oil_filter,242
2024-02-02,WM2,fuel_filter,162
2024-02-02,WM2,wiper_blade,245
2024-02-02,WM3,air_filter,233
2024-02-02,WM3,brake_pad_left,130
2024-02-02,WM3,brake_pad_right,198
2024-02-02,WM3,engine_oil_filter,273
2024-02-02,WM3,fuel_filter,217
2024-02-02,WM3,wiper_blade,331
2024-02-02,WM4,air_filter,268
2024-02-02,WM4,brake_pad_left,232
2024-02-02,WM4,brake_pad_right,203
2024-02-02,WM4,engine_oil_filter,213
2024-02-02,WM4,fuel_filter,240
2024-02-02,WM4,wiper_blade,256
2024-02-03,WM1,air_filter,237
2024-02-03,WM1,brake_pad_left,212
2024-02-03,WM1,brake_pad_right,171
2024-02-03,WM1,engine_oil_filter,244
2024-02-03,WM1,fuel_filter,256
2024-02-03,WM1,wiper_blade,246
2024-02-03,WM2,air_filter,262
2024-02-03,WM2,brake_pad_left,216
2024-02-03,WM2,brake_pad_right,256
2024-02-03,WM2,engine_oil_filter,295
2024-02-03,WM2,fuel_filter,142
2024-02-03,WM2,wiper_blade,325
2024-02-03,WM3,air_filter,297
2024-02-03,WM3,brake_pad_left,303
2024-02-03,WM3,brake_pad_right,190
2024-02-03,WM3,engine_oil_filter,233
2024-02-03,WM3,fuel_filter,267
2024-02-03,WM3,wiper_blade,315
2024-02-03,WM4,air_filter,220
2024-02-03,WM4,brake_pad_left,241
2024-02-03,WM4,brake_pad_right,185
2024-02-03,WM4,engine_oil_filter,238
2024-02-03,WM4,fuel_filter,195
2024-02-03,WM4,wiper_blade,175
2024-02-04,WM1,air_filter,205
2024-02-04,WM1,brake_pad_left,161
2024-02-04,WM1,brake_pad_right,243
2024-02-04,WM1,engine_oil_filter,228
2024-02-04,WM1,fuel_filter,222
2024-02-04,WM1,wiper_blade,245
2024-02-04,WM2,air_filter,223
2024-02-04,WM2,brake_pad_left,212
2024-02-04,WM2,brake_pad_right,197
2024-02-04,WM2,engine_oil_filter,271
2024-02-04,WM2,fuel_filter,173
2024-02-04,WM2,wiper_blade,237
2024-02-04,WM3,air_filter,202
2024-02-04,WM3,brake_pad_left,247
2024-02-04,WM3,brake_pad_right,228
2024-02-04,WM3,engine_oil_filter,211
2024-02-04,WM3,fuel_filter,178
2024-02-04,WM3,wiper_blade,264
2024-02-04,WM4,air_filter,213
2024-02-04,WM4,brake_pad_left,281
2024-02-04,WM4,brake_pad_right,256
2024-02-04,WM4,engine_oil_filter,201
2024-02-04,WM4,fuel_filter,193
2024-02-04,WM4,wiper_blade,230
2024-02-05,WM1,air_filter,225
2024-02-05,WM1,brake_pad_left,219
2024-02-05,WM1,brake_pad_right,224
2024-02-05,WM1,engine_oil_filter,271
2024-02-05,WM1,fuel_filter,201
2024-02-05,WM1,wiper_blade,290
2024-02-05,WM2,air_filter,200
2024-02-05,WM2,brake_pad_left,159
2024-02-05,WM2,brake_pad_right,229
2024-02-05,WM2,engine_oil_filter,252
2024-02-05,WM2,fuel_filter,261
2024-02-05,WM2,wiper_blade,222
2024-02-05,WM3,air_filter,308
2024-02-05,WM3,brake_pad_left,154
2024-02-05,WM3,brake_pad_right,267
2024-02-05,WM3,engine_oil_filter,300
2024-02-05,WM3,fuel_filter,240
2024-02-05,WM3,wiper_blade,222
2024-02-05,WM4,air_filter,188
2024-02-05,WM4,brake_pad_left,221
2024-02-05,WM4,brake_pad_right,249
2024-02-05,WM4,engine_oil_filter,207
2024-02-05,WM4,fuel_filter,187
2024-02-05,WM4,wiper_blade,177
2024-02-06,WM1,air_filter,215
2024-02-06,WM1,brake_pad_left,145
2024-02-06,WM1,brake_pad_right,160
2024-02-06,WM1,engine_oil_filter,324
2024-02-06,WM1,fuel_filter,141
2024-02-06,WM1,wiper_blade,270
2024-02-06,WM2,air_filter,321
2024-02-06,WM2,brake_pad_left,161
2024-02-06,WM2,brake_pad_right,198
2024-02-06,WM2,engine_oil_filter,222
2024-02-06,WM2,fuel_filter,185
2024-02-06,WM2,wiper_blade,235
2024-02-06,WM3,air_filter,260
2024-02-06,WM3,brake_pad_left,242
2024-02-06,WM3,brake_pad_right,180
2024-02-06,WM3,engine_oil_filter,204
2024-02-06,WM3,fuel_filter,243
2024-02-06,WM3,wiper_blade,302
2024-02-06,WM4,air_filter,253
2024-02-06,WM4,brake_pad_left,238
2024-02-06,WM4,brake_pad_right,256
2024-02-06,WM4,engine_oil_filter,215
2024-02-06,WM4,fuel_filter,269
2024-02-06,WM4,wiper_blade,257
2024-02-07,WM1,air_filter,235
2024-02-07,WM1,brake_pad_left,202
2024-02-07,WM1,brake_pad_right,268
2024-02-07,WM1,engine_oil_filter,164
2024-02-07,WM1,fuel_filter,170
2024-02-07,WM1,wiper_blade,265
2024-02-07,WM2,air_filter,259
2024-02-07,WM2,brake_pad_left,213
2024-02-07,WM2,brake_pad_right,273
2024-02-07,WM2,engine_oil_filter,156
2024-02-07,WM2,fuel_filter,285
2024-02-07,WM2,wiper_blade,222
2024-02-07,WM3,air_filter,200
2024-02-07,WM3,brake_pad_left,291
2024-02-07,WM3,brake_pad_right,153
2024-02-07,WM3,engine_oil_filter,139
2024-02-07,WM3,fuel_filter,293
2024-02-07,WM3,wiper_blade,177
2024-02-07,WM4,air_filter,238
2024-02-07,WM4,brake_pad_left,225
2024-02-07,WM4,brake_pad_right,300
2024-02-07,WM4,engine_oil_filter,146
2024-02-07,WM4,fuel_filter,268
2024-02-07,WM4,wiper_blade,199
2024-02-08,WM1,air_filter,235
2024-02-08,WM1,brake_pad_left,176
2024-02-08,WM1,brake_pad_right,206
2024-02-08,WM1,engine_oil_filter,202
2024-02-08,WM1,fuel_filter,191
2024-02-08,WM1,wiper_blade,290
2024-02-08,WM2,air_filter,239
2024-02-08,WM2,brake_pad_left,206
2024-02-08,WM2,brake_pad_right,267
2024-02-08,WM2,engine_oil_filter,268
2024-02-08,WM2,fuel_filter,137
2024-02-08,WM2,wiper_blade,186
2024-02-08,WM3,air_filter,258
2024-02-08,WM3,brake_pad_left,228
2024-02-08,WM3,brake_pad_right,202
2024-02-08,WM3,engine_oil_filter,251
2024-02-08,WM3,fuel_filter,248
2024-02-08,WM3,wiper_blade,128
2024-02-08,WM4,air_filter,189
2024-02-08,WM4,brake_pad_left,193
2024-02-08,WM4,brake_pad_right,245
2024-02-08,WM4,engine_oil_filter,330
2024-02-08,WM4,fuel_filter,149
2024-02-08,WM4,wiper_blade,294
2024-02-09,WM1,air_filter,216
2024-02-09,WM1,brake_pad_left,177
2024-02-09,WM1,brake_pad_right,156
2024-02-09,WM1,engine_oil_filter,323
2024-02-09,WM1,fuel_filter,154
2024-02-09,WM1,wiper_blade,250
2024-02-09,WM2,air_filter,163
2024-02-09,WM2,brake_pad_left,204
2024-02-09,WM2,brake_pad_right,201
2024-02-09,WM2,engine_oil_filter,193
2024-02-09,WM2,fuel_filter,223
2024-02-09,WM2,wiper_blade,282
2024-02-09,WM3,air_filter,273
2024-02-09,WM3,brake_pad_left,203
2024-02-09,WM3,brake_pad_right,189
2024-02-09,WM3,engine_oil_filter,160
2024-02-09,WM3,fuel_filter,308
2024-02-09,WM3,wiper_blade,253
2024-02-09,WM4,air_filter,170
2024-02-09,WM4,brake_pad_left,243
2024-02-09,WM4,brake_pad_right,246
2024-02-09,WM4,engine_oil_filter,276
2024-02-09,WM4,fuel_filter,194
2024-02-09,WM4,wiper_blade,280
2024-02-10,WM1,air_filter,165
2024-02-10,WM1,brake_pad_left,180
2024-02-10,WM1,brake_pad_right,202
2024-02-10,WM1,engine_oil_filter,272
2024-02-10,WM1,fuel_filter,189
2024-02-10,WM1,wiper_blade,302
2024-02-10,WM2,air_filter,209
2024-02-10,WM2,brake_pad_left,234
2024-02-10,WM2,brake_pad_right,239
2024-02-10,WM2,engine_oil_filter,281
2024-02-10,WM2,fuel_filter,246
2024-02-10,WM2,wiper_blade,243
2024-02-10,WM3,air_filter,301
2024-02-10,WM3,brake_pad_left,281
2024-02-10,WM3,brake_pad_right,192
2024-02-10,WM3,engine_oil_filter,226
2024-02-10,WM3,fuel_filter,275
2024-02-10,WM3,wiper_blade,166
2024-02-10,WM4,air_filter,273
2024-02-10,WM4,brake_pad_left,207
2024-02-10,WM4,brake_pad_right,197
2024-02-10,WM4,engine_oil_filter,267
2024-02-10,WM4,fuel_filter,247
2024-02-10,WM4,wiper_blade,246
2024-02-11,WM1,air_filter,282
2024-02-11,WM1,brake_pad_left,214
2024-02-11,WM1,brake_pad_right,251
2024-02-11,WM1,engine_oil_filter,172
2024-02-11,WM1,fuel_filter,232
2024-02-11,WM1,wiper_blade,216
2024-02-11,WM2,air_filter,257
2024-02-11,WM2,brake_pad_left,266
2024-02-11,WM2,brake_pad_right,231
2024-02-11,WM2,engine_oil_filter,263
2024-02-11,WM2,fuel_filter,229
2024-02-11,WM2,wiper_blade,189
2024-02-11,WM3,air_filter,193
2024-02-11,WM3,brake_pad_left,233
2024-02-11,WM3,brake_pad_right,225
2024-02-11,WM3,engine_oil_filter,161
2024-02-11,WM3,fuel_filter,218
2024-02-11,WM3,wiper_blade,240
2024-02-11,WM4,air_filter,224
2024-02-11,WM4,brake_pad_left,250
2024-02-11,WM4,brake_pad_right,249
2024-02-11,WM4,engine_oil_filter,281
2024-02-11,WM4,fuel_filter,138
2024-02-11,WM4,wiper_blade,258
2024-02-12,WM1,air_filter,120
2024-02-12,WM1,brake_pad_left,282
2024-02-12,WM1,brake_pad_right,204
2024-02-12,WM1,engine_oil_filter,297
2024-02-12,WM1,fuel_filter,202
2024-02-12,WM1,wiper_blade,287
2024-02-12,WM2,air_filter,173
2024-02-12,WM2,brake_pad_left,242
2024-02-12,WM2,brake_pad_right,246
2024-02-12,WM2,engine_oil_filter,326
2024-02-12,WM2,fuel_filter,303
2024-02-12,WM2,wiper_blade,257
2024-02-12,WM3,air_filter,256
2024-02-12,WM3,brake_pad_left,167
2024-02-12,WM3,brake_pad_right,141
2024-02-12,WM3,engine_oil_filter,322
2024-02-12,WM3,fuel_filter,268
2024-02-12,WM3,wiper_blade,254
2024-02-12,WM4,air_filter,129
2024-02-12,WM4,brake_pad_left,211
2024-02-12,WM4,brake_pad_right,257
2024-02-12,WM4,engine_oil_filter,245
2024-02-12,WM4,fuel_filter,189
2024-02-12,WM4,wiper_blade,214
2024-02-13,WM1,air_filter,318
2024-02-13,WM1,brake_pad_left,289
2024-02-13,WM1,brake_pad_right,206
2024-02-13,WM1,engine_oil_filter,173
2024-02-13,WM1,fuel_filter,246
2024-02-13,WM1,wiper_blade,224
2024-02-13,WM2,air_filter,284
2024-02-13,WM2,brake_pad_left,153
2024-02-13,WM2,brake_pad_right,176
2024-02-13,WM2,engine_oil_filter,223
2024-02-13,WM2,fuel_filter,221
2024-02-13,WM2,wiper_blade,227
2024-02-13,WM3,air_filter,304
2024-02-13,WM3,brake_pad_left,89
2024-02-13,WM3,brake_pad_right,214
2024-02-13,WM3,engine_oil_filter,203
2024-02-13,WM3,fuel_filter,293
2024-02-13,WM3,wiper_blade,176
2024-02-13,WM4,air_filter,189
2024-02-13,WM4,brake_pad_left,282
2024-02-13,WM4,brake_pad_right,205
2024-02-13,WM4,engine_oil_filter,173
2024-02-13,WM4,fuel_filter,198
2024-02-13,WM4,wiper_blade,237
2024-02-14,WM1,air_filter,208
2024-02-14,WM1,brake_pad_left,303
2024-02-14,WM1,brake_pad_right,235
2024-02-14,WM1,engine_oil_filter,181
2024-02-14,WM1,fuel_filter,151
2024-02-14,WM1,wiper_blade,195
2024-02-14,WM2,air_filter,300
2024-02-14,WM2,brake_pad_left,196
2024-02-14,WM2,brake_pad_right,172
2024-02-14,WM2,engine_oil_filter,252
2024-02-14,WM2,fuel_filter,173
2024-02-14,WM2,wiper_blade,293
2024-02-14,WM3,air_filter,188
2024-02-14,WM3,brake_pad_left,239
2024-02-14,WM3,brake_pad_right,258
2024-02-14,WM3,engine_oil_filter,198
2024-02-14,WM3,fuel_filter,216
2024-02-14,WM3,wiper_blade,262
2024-02-14,WM4,air_filter,218
2024-02-14,WM4,brake_pad_left,203
2024-02-14,WM4,brake_pad_right,161
2024-02-14,WM4,engine_oil_filter,191
2024-02-14,WM4,fuel_filter,240
2024-02-14,WM4,wiper_blade,227
2024-02-15,WM1,air_filter,217
2024-02-15,WM1,brake_pad_left,175
2024-02-15,WM1,brake_pad_right,237
2024-02-15,WM1,engine_oil_filter,284
2024-02-15,WM1,fuel_filter,223
2024-02-15,WM1,wiper_blade,248
2024-02-15,WM2,air_filter,150
2024-02-15,WM2,brake_pad_left,161
2024-02-15,WM2,brake_pad_right,155
2024-02-15,WM2,engine_oil_filter,259
2024-02-15,WM2,fuel_filter,139
2024-02-15,WM2,wiper_blade,228
2024-02-15,WM3,air_filter,255
2024-02-15,WM3,brake_pad_left,202
2024-02-15,WM3,brake_pad_right,256
2024-02-15,WM3,engine_oil_filter,207
2024-02-15,WM3,fuel_filter,230
2024-02-15,WM3,wiper_blade,254
2024-02-15,WM4,air_filter,243
2024-02-15,WM4,brake_pad_left,216
2024-02-15,WM4,brake_pad_right,147
2024-02-15,WM4,engine_oil_filter,250
2024-02-15,WM4,fuel_filter,209
2024-02-15,WM4,wiper_blade,326
2024-02-16,WM1,air_filter,209
2024-02-16,WM1,brake_pad_left,189
2024-02-16,WM1,brake_pad_right,159
2024-02-16,WM1,engine_oil_filter,161
2024-02-16,WM1,fuel_filter,267
2024-02-16,WM1,wiper_blade,280
2024-02-16,WM2,air_filter,280
2024-02-16,WM2,brake_pad_left,268
2024-02-16,WM2,brake_pad_right,299
2024-02-16,WM2,engine_oil_filter,263
2024-02-16,WM2,fuel_filter,191
2024-02-16,WM2,wiper_blade,187
2024-02-16,WM3,air_filter,209
2024-02-16,WM3,brake_pad_left,260
2024-02-16,WM3,brake_pad_right,240
2024-02-16,WM3,engine_oil_filter,177
2024-02-16,WM3,fuel_filter,243
2024-02-16,WM3,wiper_blade,251
2024-02-16,WM4,air_filter,226
2024-02-16,WM4,brake_pad_left,253
2024-02-16,WM4,brake_pad_right,273
2024-02-16,WM4,engine_oil_filter,288
2024-02-16,WM4,fuel_filter,223
2024-02-16,WM4,wiper_blade,231
2024-02-17,WM1,air_filter,239
2024-02-17,WM1,brake_pad_left,177
2024-02-17,WM1,brake_pad_right,218
2024-02-17,WM1,engine_oil_filter,195
2024-02-17,WM1,fuel_filter,223
2024-02-17,WM1,wiper_blade,237
2024-02-17,WM2,air_filter,230
2024-02-17,WM2,brake_pad_left,160
2024-02-17,WM2,brake_pad_right,301
2024-02-17,WM2,engine_oil_filter,208
2024-02-17,WM2,fuel_filter,153
2024-02-17,WM2,wiper_blade,203
2024-02-17,WM3,air_filter,215
2024-02-17,WM3,brake_pad_left,176
2024-02-17,WM3,brake_pad_right,229
2024-02-17,WM3,engine_oil_filter,275
2024-02-17,WM3,fuel_filter,281
2024-02-17,WM3,wiper_blade,338
2024-02-17,WM4,air_filter,223
2024-02-17,WM4,brake_pad_left,286
2024-02-17,WM4,brake_pad_right,182
2024-02-17,WM4,engine_oil_filter,266
2024-02-17,WM4,fuel_filter,168
2024-02-17,WM4,wiper_blade,284
2024-02-18,WM1,air_filter,166
2024-02-18,WM1,brake_pad_left,166
2024-02-18,WM1,brake_pad_right,248
2024-02-18,WM1,engine_oil_filter,171
2024-02-18,WM1,fuel_filter,164
2024-02-18,WM1,wiper_blade,296
2024-02-18,WM2,air_filter,270
2024-02-18,WM2,brake_pad_left,155
2024-02-18,WM2,brake_pad_right,233
2024-02-18,WM2,engine_oil_filter,241
2024-02-18,WM2,fuel_filter,272
2024-02-18,WM2,wiper_blade,262
2024-02-18,WM3,air_filter,210
2024-02-18,WM3,brake_pad_left,189
2024-02-18,WM3,brake_pad_right,137
2024-02-18,WM3,engine_oil_filter,290
2024-02-18,WM3,fuel_filter,201
2024-02-18,WM3,wiper_blade,262
2024-02-18,WM4,air_filter,336
2024-02-18,WM4,brake_pad_left,257
2024-02-18,WM4,brake_pad_right,224
2024-02-18,WM4,engine_oil_filter,224
2024-02-18,WM4,fuel_filter,244
2024-02-18,WM4,wiper_blade,220
2024-02-19,WM1,air_filter,162
2024-02-19,WM1,brake_pad_left,259
2024-02-19,WM1,brake_pad_right,230
2024-02-19,WM1,engine_oil_filter,262
2024-02-19,WM1,fuel_filter,205
2024-02-19,WM1,wiper_blade,274
2024-02-19,WM2,air_filter,217
2024-02-19,WM2,brake_pad_left,209
2024-02-19,WM2,brake_pad_right,290
2024-02-19,WM2,engine_oil_filter,128
2024-02-19,WM2,fuel_filter,217
2024-02-19,WM2,wiper_blade,241
2024-02-19,WM3,air_filter,179
2024-02-19,WM3,brake_pad_left,152
2024-02-19,WM3,brake_pad_right,189
2024-02-19,WM3,engine_oil_filter,224
2024-02-19,WM3,fuel_filter,188
2024-02-19,WM3,wiper_blade,277
2024-02-19,WM4,air_filter,210
2024-02-19,WM4,brake_pad_left,250
2024-02-19,WM4,brake_pad_right,219
2024-02-19,WM4,engine_oil_filter,273
2024-02-19,WM4,fuel_filter,176
2024-02-19,WM4,wiper_blade,264
2024-02-20,WM1,air_filter,167
2024-02-20,WM1,brake_pad_left,213
2024-02-20,WM1,brake_pad_right,212
2024-02-20,WM1,engine_oil_filter,206
2024-02-20,WM1,fuel_filter,236
2024-02-20,WM1,wiper_blade,295
2024-02-20,WM2,air_filter,215
2024-02-20,WM2,brake_pad_left,172
2024-02-20,WM2,brake_pad_right,270
2024-02-20,WM2,engine_oil_filter,304
2024-02-20,WM2,fuel_filter,169
2024-02-20,WM2,wiper_blade,243
2024-02-20,WM3,air_filter,181
2024-02-20,WM3,brake_pad_left,240
2024-02-20,WM3,brake_pad_right,212
2024-02-20,WM3,engine_oil_filter,254
2024-02-20,WM3,fuel_filter,200
2024-02-20,WM3,wiper_blade,268
2024-02-20,WM4,air_filter,164
2024-02-20,WM4,brake_pad_left,170
2024-02-20,WM4,brake_pad_right,252
2024-02-20,WM4,engine_oil_filter,172
2024-02-20,WM4,fuel_filter,169
2024-02-20,WM4,wiper_blade,220
2024-02-21,WM1,air_filter,204
2024-02-21,WM1,brake_pad_left,272
2024-02-21,WM1,brake_pad_right,205
2024-02-21,WM1,engine_oil_filter,198
2024-02-21,WM1,fuel_filter,140
2024-02-21,WM1,wiper_blade,226
2024-02-21,WM2,air_filter,228
2024-02-21,WM2,brake_pad_left,225
2024-02-21,WM2,brake_pad_right,115
2024-02-21,WM2,engine_oil_filter,294
2024-02-21,WM2,fuel_filter,217
2024-02-21,WM2,wiper_blade,297
2024-02-21,WM3,air_filter,164
2024-02-21,WM3,brake_pad_left,243
2024-02-21,WM3,brake_pad_right,257
2024-02-21,WM3,engine_oil_filter,185
2024-02-21,WM3,fuel_filter,144
2024-02-21,WM3,wiper_blade,173
2024-02-21,WM4,air_filter,301
2024-02-21,WM4,brake_pad_left,188
2024-02-21,WM4,brake_pad_right,190
2024-02-21,WM4,engine_oil_filter,169
2024-02-21,WM4,fuel_filter,207
2024-02-21,WM4,wiper_blade,245
2024-02-22,WM1,air_filter,242
2024-02-22,WM1,brake_pad_left,271
2024-02-22,WM1,brake_pad_right,273
2024-02-22,WM1,engine_oil_filter,205
2024-02-22,WM1,fuel_filter,131
2024-02-22,WM1,wiper_blade,196
2024-02-22,WM2,air_filter,218
2024-02-22,WM2,brake_pad_left,226
2024-02-22,WM2,brake_pad_right,238
2024-02-22,WM2,engine_oil_filter,240
2024-02-22,WM2,fuel_filter,160
2024-02-22,WM2,wiper_blade,334
2024-02-22,WM3,air_filter,233
2024-02-22,WM3,brake_pad_left,164
2024-02-22,WM3,brake_pad_right,276
2024-02-22,WM3,engine_oil_filter,231
2024-02-22,WM3,fuel_filter,195
2024-02-22,WM3,wiper_blade,263
2024-02-22,WM4,air_filter,251
2024-02-22,WM4,brake_pad_left,222
2024-02-22,WM4,brake_pad_right,232
2024-02-22,WM4,engine_oil_filter,197
2024-02-22,WM4,fuel_filter,156
2024-02-22,WM4,wiper_blade,239
2024-02-23,WM1,air_filter,229
2024-02-23,WM1,brake_pad_left,196
2024-02-23,WM1,brake_pad_right,159
2024-02-23,WM1,engine_oil_filter,209
2024-02-23,WM1,fuel_filter,261
2024-02-23,WM1,wiper_blade,279
2024-02-23,WM2,air_filter,314
2024-02-23,WM2,brake_pad_left,181
2024-02-23,WM2,brake_pad_right,234
2024-02-23,WM2,engine_oil_filter,228
2024-02-23,WM2,fuel_filter,225
2024-02-23,WM2,wiper_blade,274
2024-02-23,WM3,air_filter,233
2024-02-23,WM3,brake_pad_left,176
2024-02-23,WM3,brake_pad_right,252
2024-02-23,WM3,engine_oil_filter,217
2024-02-23,WM3,fuel_filter,244
2024-02-23,WM3,wiper_blade,129
2024-02-23,WM4,air_filter,227
2024-02-23,WM4,brake_pad_left,274
2024-02-23,WM4,brake_pad_right,163
2024-02-23,WM4,engine_oil_filter,199
2024-02-23,WM4,fuel_filter,204
2024-02-23,WM4,wiper_blade,249
2024-02-24,WM1,air_filter,147
2024-02-24,WM1,brake_pad_left,227
2024-02-24,WM1,brake_pad_right,234
2024-02-24,WM1,engine_oil_filter,229
2024-02-24,WM1,fuel_filter,219
